key_pair,comfort_score,distance_score,time_score,dvorak7_score,dvorak7_repetition,dvorak7_movement,dvorak7_vertical,dvorak7_horizontal,dvorak7_adjacent,dvorak7_weak,dvorak7_outward,comfort_score_normalized,distance_score_normalized,time_score_normalized,dvorak7_score_normalized,dvorak7_repetition_normalized,dvorak7_movement_normalized,dvorak7_vertical_normalized,dvorak7_horizontal_normalized,dvorak7_adjacent_normalized,dvorak7_weak_normalized,dvorak7_outward_normalized
YX,-0.828168,52.081366,843.749524,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.44463,0.835651,0.906563,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
YY,-1.442261,30.610456,715.984985,0.285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.491148,0.632129,0.181818,0.0,0.0,1.0,0.0,0.0,1.0,0.0
YZ,-0.803329,52.081366,719.66753,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.462615,0.835651,0.640039,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
Y[,-1.442261,54.211303,715.0,0.428571,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.869826,0.630013,0.363636,0.5,0.0,1.0,0.0,1.0,0.5,0.0
Z',-0.803329,40.470911,570.75,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.462615,0.64936,0.320169,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
"Z,",-0.760624,42.941821,570.75,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.493535,0.689006,0.320169,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
Z.,-0.79494,42.941821,636.2,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.468689,0.689006,0.460753,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Z/,-0.7701,42.941821,618.25,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.486674,0.689006,0.422197,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Z;,-0.553769,21.470911,570.75,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.643307,0.344503,0.320169,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
ZA,-1.082689,42.941821,552.0,0.285714,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.260346,0.689006,0.279895,0.181818,0.0,0.707107,0.5,1.0,0.0,0.0,0.0
ZB,-1.411593,56.140782,662.706298,0.642857,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.022205,0.900785,0.517688,0.636364,0.5,0.0,1.0,0.5,1.0,0.5,1.0
ZC,-0.957513,42.941821,611.8,0.714286,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.350979,0.689006,0.408343,0.727273,0.5,0.0,1.0,1.0,1.0,0.5,1.0
ZD,-0.890843,21.470911,551.05,0.714286,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.399251,0.344503,0.277854,0.727273,0.5,0.707107,0.5,1.0,1.0,0.5,1.0
ZE,-1.208647,41.117793,558.951785,0.571429,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.169147,0.659739,0.294827,0.545455,0.5,0.0,0.0,1.0,1.0,0.5,1.0
ZF,-0.7701,21.470911,612.8,0.714286,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.486674,0.344503,0.410491,0.727273,0.5,0.707107,0.5,1.0,1.0,0.5,1.0
ZG,-1.411593,40.470911,722.9,0.571429,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.022205,0.64936,0.646982,0.545455,0.5,0.0,0.5,0.5,1.0,0.5,1.0
ZH,-0.803329,40.470911,582.15,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.462615,0.64936,0.344656,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
ZI,-0.555799,41.117793,535.628594,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.641837,0.659739,0.24473,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
ZJ,-0.415615,21.470911,708.0,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.743337,0.344503,0.614977,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
ZK,-0.488106,21.470911,603.0,0.857143,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.690851,0.344503,0.389441,0.909091,1.0,0.707107,1.0,1.0,1.0,0.5,1.0
ZL,-0.521869,21.470911,566.9,0.785714,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.666404,0.344503,0.311899,0.818182,1.0,0.707107,1.0,1.0,1.0,0.0,1.0
ZM,-0.652689,42.941821,579.9,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.571685,0.689006,0.339823,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
ZN,-0.803329,42.494707,553.482319,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.462615,0.681832,0.283079,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
ZO,-0.656586,41.117793,496.5,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.568863,0.659739,0.160683,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
ZP,-0.743514,41.117793,617.59994,0.714286,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.505924,0.659739,0.420801,0.727273,1.0,0.0,1.0,1.0,1.0,0.0,1.0
ZQ,-1.411593,62.324307,605.009748,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022205,1.0,0.393758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZR,-1.156305,41.117793,568.25,0.571429,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.207045,0.659739,0.314799,0.545455,0.5,0.0,0.0,1.0,1.0,0.5,1.0
ZS,-1.007587,21.470911,579.6,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.314723,0.344503,0.339179,0.454545,0.5,0.707107,0.5,1.0,0.0,0.0,1.0
ZT,-1.411593,45.071758,606.797209,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.022205,0.723181,0.397597,0.454545,0.5,0.0,0.0,0.5,1.0,0.5,1.0
ZU,-0.555799,41.117793,565.15,0.785714,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.641837,0.659739,0.308141,0.818182,1.0,0.0,1.0,1.0,1.0,0.5,1.0
ZV,-0.80528,42.941821,691.5,0.714286,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.461202,0.689006,0.579536,0.727273,0.5,0.0,1.0,1.0,1.0,0.5,1.0
ZW,-1.306993,41.117793,601.0,0.357143,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.09794,0.659739,0.385145,0.272727,0.5,0.0,0.0,1.0,0.0,0.0,1.0
ZX,-1.026304,42.941821,578.048409,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.301171,0.689006,0.335846,0.454545,0.5,0.0,1.0,1.0,0.0,0.0,1.0
ZY,-0.803329,52.081366,622.004265,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.462615,0.835651,0.430261,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
ZZ,-0.947762,21.470911,578.539741,0.285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.358039,0.344503,0.336901,0.181818,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Z[,-0.803329,45.071758,581.5,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.462615,0.723181,0.34326,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
[',-1.442261,43.24773,629.1,0.071429,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.693914,0.445503,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
"[,",-1.309704,45.071758,626.319881,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.095977,0.723181,0.439531,0.454545,0.5,0.0,0.0,0.5,1.0,0.5,1.0
[.,-1.363758,45.071758,722.888905,0.285714,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.056839,0.723181,0.646958,0.181818,0.5,0.0,0.0,0.5,0.0,0.0,1.0
[/,-1.428568,61.810794,757.404978,0.071429,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.009914,0.991761,0.721097,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
[;,-1.108615,47.201695,629.1,0.214286,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.241574,0.757356,0.445503,0.090909,0.0,0.707107,0.5,0.5,0.0,0.0,0.0
[A,-0.586998,23.600847,629.1,0.714286,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.619248,0.378678,0.445503,0.727273,1.0,0.707107,1.0,0.5,1.0,0.0,1.0
[B,-0.836557,58.270719,595.6,0.642857,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.438556,0.93496,0.373546,0.636364,1.0,0.0,1.0,0.0,1.0,0.5,1.0
[C,-0.793852,45.071758,629.1,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.469477,0.723181,0.445503,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
[D,-0.521334,23.600847,653.222885,0.785714,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.666792,0.378678,0.497318,0.818182,1.0,0.707107,1.0,0.5,1.0,0.5,1.0
[E,-0.589028,43.24773,636.844139,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.617778,0.693914,0.462137,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
[F,-0.448844,23.600847,708.675866,0.785714,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.719278,0.378678,0.616429,0.818182,1.0,0.707107,1.0,0.5,1.0,0.5,1.0
[G,-0.836557,42.600847,683.231297,0.642857,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.438556,0.683535,0.561775,0.636364,1.0,0.0,1.0,0.0,1.0,0.5,1.0
[H,-1.442261,42.600847,769.42515,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.683535,0.746916,0.454545,0.5,0.0,0.5,0.0,1.0,0.5,1.0
[I,-1.25098,43.24773,627.209935,0.642857,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.138496,0.693914,0.441443,0.636364,0.5,0.0,1.0,0.5,1.0,0.5,1.0
[J,-0.836557,23.600847,631.127184,0.642857,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.438556,0.378678,0.449857,0.636364,0.5,0.707107,0.5,0.5,1.0,0.5,1.0
[K,-0.953484,23.600847,633.589351,0.642857,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.353896,0.378678,0.455146,0.636364,0.5,0.707107,0.5,0.5,1.0,0.5,1.0
[L,-1.030731,23.600847,579.784808,0.428571,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.297966,0.378678,0.339576,0.363636,0.5,0.707107,0.5,0.5,0.0,0.0,1.0
[M,-1.095099,45.071758,706.826802,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.251361,0.723181,0.612457,0.454545,0.5,0.0,0.0,0.5,1.0,0.5,1.0
[N,-1.442261,44.624643,540.0,0.428571,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.716007,0.254119,0.363636,0.5,0.0,0.0,0.0,1.0,0.5,1.0
[O,-1.306993,43.24773,680.458024,0.428571,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.09794,0.693914,0.555818,0.363636,0.5,0.0,1.0,0.5,0.0,0.0,1.0
[P,-1.442261,42.600847,629.1,0.214286,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.683535,0.445503,0.090909,0.0,0.0,1.0,0.5,0.0,0.0,0.0
[Q,-0.776742,43.24773,685.246527,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.481865,0.693914,0.566104,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
[R,-0.589028,43.24773,678.190208,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.617778,0.693914,0.550947,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
[S,-0.555098,23.600847,656.136471,0.714286,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.642345,0.378678,0.503576,0.727273,1.0,0.707107,1.0,0.5,1.0,0.0,1.0
[T,-0.836557,47.201695,543.0,0.642857,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.438556,0.757356,0.260563,0.636364,1.0,0.0,1.0,0.0,1.0,0.5,1.0
[U,-1.242302,43.24773,686.520546,0.642857,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.144779,0.693914,0.56884,0.636364,0.5,0.0,1.0,0.5,1.0,0.5,1.0
[V,-0.685918,45.071758,627.6,0.714286,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.547626,0.723181,0.442281,0.727273,1.0,0.0,1.0,0.5,1.0,0.5,1.0
[W,-0.689815,43.24773,645.127795,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.544804,0.693914,0.47993,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
[X,-0.828168,45.071758,636.2,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.44463,0.723181,0.460753,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
[Y,-1.442261,54.211303,577.0,0.571429,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.869826,0.333594,0.545455,0.5,0.0,1.0,0.0,1.0,0.5,1.0
[Z,-0.803329,45.071758,629.1,0.642857,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.462615,0.723181,0.445503,0.636364,1.0,0.0,1.0,0.5,1.0,0.0,1.0
[[,-1.442261,23.600847,685.246527,0.142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.378678,0.566104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
